id,predicted
0,28
1,3
2,25
3,10
4,30
5,8
6,32
7,10
8,23
9,54
10,17
11,3
12,34
13,19
14,11
15,4
16,19
17,44
18,3
19,11
20,25
21,24
22,12
23,24
24,87
25,36
26,32
27,11
28,26
29,18
30,12
31,9
32,52
33,4
34,52
35,28
36,28
37,9
38,12
39,11
40,5
41,30
42,96
43,9
44,11
45,23
46,13
47,10
48,23
49,18
50,16
51,47
52,33
53,74
54,15
55,133
56,23
57,3
58,26
59,13
60,29
61,12
62,11
63,46
64,19
65,27
66,118
67,14
68,7
69,36
70,18
71,81
72,259
73,13
74,30
75,33
76,3
77,4
78,28
79,28
80,18
81,20
82,9
83,3
84,4
85,21
86,63
87,22
88,60
89,34
90,33
91,217
92,12
93,38
94,14
95,22
96,10
97,7
98,13
99,4
100,3
101,34
102,21
103,3
104,82
105,30
106,26
107,3
108,19
109,25
110,50
111,3
112,24
113,21
114,29
115,4
116,10
117,8
118,22
119,7
120,9
121,30
122,25
123,55
124,4
125,4
126,10
127,9
128,29
129,31
130,19
131,15
132,25
133,24
134,28
135,7
136,21
137,27
138,19
139,20
140,11
141,22
142,19
143,3
144,12
145,36
146,33
147,7
148,4
149,13
150,2
151,91
152,9
153,26
154,40
155,16
156,5
157,47
158,16
159,29
160,13
161,20
162,12
163,20
164,18
165,13
166,26
167,23
168,31
169,3
170,25
171,144
172,19
173,76
174,5
175,6
176,3
177,6
178,32
179,3
180,11
181,63
182,176
183,10
184,14
185,26
186,16
187,11
188,50
189,24
190,15
191,10
192,12
193,3
194,29
195,22
196,20
197,24
198,16
199,10
200,28
201,24
202,4
203,47
204,3
205,34
206,8
207,54
208,163
209,13
210,11
211,17
212,51
213,31
214,29
215,13
216,162
217,50
218,3
219,12
220,28
221,25
222,8
223,2
224,32
225,21
226,30
227,10
228,3
229,4
230,3
231,17
232,28
233,29
234,11
235,9
236,7
237,24
238,59
239,8
240,9
241,23
242,2
243,6
244,20
245,26
246,7
247,21
248,6
249,57
250,3
251,6
252,55
253,60
254,47
255,14
256,25
257,60
258,13
259,21
260,16
261,26
262,95
263,25
264,4
265,15
266,54
267,36
268,10
269,19
270,56
271,2
272,78
273,29
274,28
275,44
276,10
277,6
278,13
279,35
280,31
281,35
282,32
283,79
284,28
285,6
286,7
287,5
288,41
289,16
290,28
291,157
292,22
293,5
294,17
295,14
296,31
297,9
298,3
299,14
300,125
301,26
302,21
303,2
304,30
305,24
306,13
307,20
308,18
309,12
310,19
311,27
312,17
313,3
314,11
315,28
316,3
317,14
318,2
319,21
320,4
321,3
322,3
323,8
324,45
325,8
326,14
327,28
328,23
329,53
330,29
331,17
332,30
333,4
334,10
335,25
336,12
337,34
338,3
339,14
340,105
341,13
342,30
343,31
344,3
345,6
346,18
347,15
348,5
349,15
350,19
351,6
352,43
353,36
354,32
355,3
356,11
357,3
358,16
359,4
360,14
361,208
362,10
363,16
364,8
365,15
366,30
367,10
368,56
369,103
370,3
371,39
372,24
373,93
374,19
375,12
376,11
377,13
378,12
379,18
380,130
381,17
382,22
383,16
384,29
385,17
386,135
387,48
388,14
389,3
390,4
391,15
392,21
393,15
394,4
395,42
396,111
397,13
398,57
399,41
400,27
401,4
402,30
403,22
404,13
405,14
406,11
407,31
408,3
409,35
410,10
411,10
412,11
413,15
414,55
415,11
416,3
417,6
418,13
419,27
420,68
421,17
422,45
423,9
424,48
425,47
426,16
427,31
428,9
429,6
430,49
431,3
432,25
433,11
434,161
435,12
436,21
437,71
438,12
439,7
440,10
441,18
442,90
443,38
444,24
445,56
446,46
447,3
448,9
449,3
450,5
451,14
452,15
453,29
454,113
455,16
456,4
457,11
458,9
459,15
460,12
461,15
462,56
463,15
464,32
465,18
466,22
467,14
468,3
469,32
470,20
471,20
472,12
473,10
474,3
475,14
476,3
477,31
478,65
479,20
480,8
481,13
482,3
483,33
484,23
485,39
486,14
487,13
488,13
489,19
490,17
491,3
492,3
493,8
494,10
495,33
496,34
497,37
498,37
499,56
500,3
501,4
502,3
503,3
504,31
505,10
506,20
507,11
508,18
509,10
510,11
511,245
512,5
513,3
514,3
515,3
516,3
517,38
518,2
519,40
520,93
521,12
522,17
523,4
524,30
525,85
526,5
527,8
528,22
529,5
530,19
531,25
532,33
533,15
534,4
535,17
536,28
537,20
538,59
539,14
540,28
541,41
542,123
543,23
544,4
545,62
546,54
547,23
548,7
549,15
550,26
551,3
552,12
553,12
554,18
555,19
556,57
557,30
558,16
559,3
560,29
561,30
562,19
563,12
564,37
565,6
566,25
567,3
568,18
569,45
570,3
571,14
572,11
573,18
574,23
575,20
576,35
577,185
578,206
579,33
580,10
581,28
582,8
583,56
584,30
585,89
586,9
587,4
588,24
589,11
590,19
591,20
592,24
593,50
594,4
595,13
596,33
597,21
598,21
599,25
600,12
601,9
602,14
603,11
604,12
605,26
606,28
607,3
608,10
609,16
610,10
611,3
612,3
613,59
614,13
615,17
616,66
617,6
618,5
619,24
620,37
621,4
622,27
623,22
624,4
625,51
626,64
627,3
628,6
629,3
630,17
631,10
632,14
633,33
634,18
635,12
636,3
637,60
638,27
639,11
640,33
641,5
642,10
643,10
644,46
645,3
646,199
647,18
648,11
649,21
650,7
651,21
652,4
653,57
654,26
655,43
656,16
657,45
658,5
659,8
660,6
661,21
662,14
663,10
664,13
665,14
666,21
667,3
668,44
669,18
670,22
671,11
672,26
673,13
674,22
675,28
676,11
677,25
678,5
679,19
680,15
681,43
682,7
683,12
684,16
685,40
686,59
687,14
688,17
689,10
690,11
691,21
692,30
693,4
694,25
695,20
696,31
697,12
698,15
699,13
700,3
701,2
702,3
703,9
704,18
705,26
706,51
707,92
708,15
709,11
710,15
711,24
712,51
713,4
714,22
715,11
716,25
717,3
718,52
719,71
720,99
721,29
722,24
723,18
724,3
725,17
726,9
727,26
728,14
729,21
730,35
731,6
732,15
733,6
734,3
735,160
736,374
737,13
738,14
739,3
740,28
741,32
742,11
743,9
744,32
745,244
746,21
747,96
748,12
749,20
750,99
751,6
752,59
753,20
754,39
755,9
756,14
757,38
758,18
759,56
760,5
761,79
762,51
763,55
764,33
765,12
766,20
767,57
768,29
769,13
770,16
771,30
772,25
773,29
774,351
775,9
776,9
777,4
778,11
779,13
780,21
781,4
782,11
783,29
784,29
785,26
786,16
787,6
788,10
789,28
790,3
791,30
792,8
793,58
794,27
795,31
796,24
797,66
798,44
799,27
800,43
801,16
802,3
803,35
804,26
805,13
806,19
807,25
808,30
809,30
810,22
811,14
812,42
813,28
814,12
815,11
816,6
817,55
818,33
819,76
820,31
821,14
822,12
823,5
824,27
825,5
826,18
827,9
828,17
829,5
830,37
831,42
832,65
833,3
834,3
835,49
836,17
837,8
838,9
839,19
840,162
841,13
842,14
843,234
844,32
845,51
846,42
847,26
