id,predicted
0,27
1,2
2,25
3,9
4,30
5,7
6,32
7,9
8,23
9,54
10,17
11,2
12,33
13,19
14,10
15,3
16,18
17,44
18,2
19,10
20,25
21,23
22,12
23,23
24,87
25,35
26,31
27,10
28,25
29,17
30,11
31,8
32,52
33,3
34,52
35,28
36,28
37,8
38,11
39,10
40,5
41,30
42,96
43,8
44,10
45,23
46,12
47,10
48,22
49,18
50,15
51,48
52,33
53,73
54,14
55,133
56,22
57,2
58,25
59,13
60,28
61,11
62,10
63,46
64,18
65,26
66,118
67,13
68,7
69,36
70,18
71,80
72,261
73,12
74,29
75,32
76,2
77,3
78,28
79,27
80,17
81,20
82,8
83,2
84,4
85,20
86,63
87,20
88,58
89,34
90,32
91,218
92,11
93,37
94,13
95,21
96,10
97,6
98,13
99,3
100,3
101,33
102,20
103,3
104,81
105,29
106,26
107,3
108,18
109,25
110,50
111,2
112,23
113,21
114,28
115,3
116,10
117,7
118,22
119,6
120,8
121,29
122,24
123,55
124,3
125,3
126,9
127,8
128,28
129,30
130,18
131,14
132,25
133,24
134,27
135,7
136,20
137,27
138,18
139,19
140,11
141,22
142,18
143,3
144,11
145,35
146,32
147,6
148,3
149,12
150,2
151,90
152,8
153,25
154,40
155,15
156,3
157,47
158,15
159,28
160,12
161,19
162,11
163,19
164,18
165,12
166,25
167,22
168,30
169,2
170,25
171,145
172,19
173,74
174,4
175,6
176,2
177,5
178,31
179,2
180,10
181,63
182,178
183,9
184,13
185,26
186,15
187,10
188,50
189,24
190,14
191,9
192,12
193,3
194,29
195,22
196,19
197,24
198,15
199,9
200,27
201,24
202,3
203,46
204,3
205,34
206,7
207,54
208,163
209,11
210,10
211,16
212,51
213,31
214,28
215,13
216,161
217,50
218,2
219,11
220,27
221,24
222,7
223,1
224,31
225,20
226,29
227,9
228,2
229,4
230,3
231,17
232,27
233,29
234,11
235,8
236,6
237,23
238,58
239,7
240,8
241,22
242,1
243,5
244,20
245,25
246,6
247,20
248,5
249,57
250,2
251,5
252,54
253,60
254,46
255,13
256,25
257,59
258,12
259,20
260,15
261,25
262,95
263,24
264,3
265,14
266,54
267,35
268,9
269,18
270,56
271,2
272,78
273,29
274,27
275,43
276,10
277,6
278,12
279,34
280,31
281,34
282,32
283,78
284,27
285,6
286,7
287,3
288,40
289,16
290,28
291,157
292,21
293,4
294,17
295,14
296,31
297,8
298,2
299,14
300,125
301,26
302,20
303,2
304,29
305,23
306,12
307,19
308,17
309,12
310,19
311,27
312,17
313,3
314,10
315,28
316,2
317,13
318,2
319,20
320,3
321,2
322,3
323,8
324,45
325,7
326,13
327,27
328,23
329,53
330,28
331,16
332,30
333,3
334,9
335,24
336,12
337,33
338,2
339,13
340,105
341,13
342,29
343,30
344,3
345,5
346,17
347,15
348,4
349,14
350,18
351,5
352,43
353,36
354,31
355,3
356,11
357,3
358,15
359,3
360,13
361,208
362,9
363,15
364,7
365,14
366,30
367,10
368,56
369,103
370,3
371,39
372,24
373,93
374,18
375,11
376,10
377,13
378,12
379,17
380,129
381,16
382,21
383,16
384,28
385,17
386,136
387,48
388,13
389,2
390,3
391,14
392,20
393,14
394,3
395,42
396,111
397,12
398,56
399,41
400,27
401,3
402,30
403,22
404,13
405,13
406,10
407,30
408,3
409,35
410,9
411,9
412,10
413,14
414,55
415,10
416,3
417,5
418,12
419,26
420,67
421,16
422,44
423,8
424,48
425,46
426,15
427,31
428,9
429,5
430,49
431,2
432,25
433,10
434,162
435,11
436,20
437,71
438,12
439,6
440,10
441,18
442,90
443,37
444,24
445,56
446,46
447,2
448,8
449,2
450,3
451,14
452,15
453,28
454,115
455,16
456,3
457,10
458,8
459,15
460,11
461,14
462,56
463,15
464,31
465,16
466,22
467,13
468,3
469,32
470,19
471,19
472,12
473,9
474,3
475,13
476,3
477,31
478,65
479,20
480,8
481,12
482,3
483,32
484,22
485,39
486,13
487,12
488,12
489,18
490,16
491,3
492,2
493,7
494,9
495,33
496,33
497,36
498,36
499,57
500,3
501,3
502,3
503,2
504,30
505,9
506,20
507,10
508,17
509,10
510,11
511,244
512,4
513,3
514,2
515,2
516,3
517,37
518,2
519,40
520,93
521,11
522,16
523,3
524,30
525,85
526,4
527,8
528,21
529,5
530,18
531,24
532,32
533,14
534,3
535,16
536,28
537,20
538,59
539,14
540,28
541,41
542,122
543,22
544,3
545,61
546,54
547,23
548,6
549,15
550,25
551,3
552,11
553,11
554,18
555,18
556,56
557,30
558,16
559,3
560,29
561,30
562,19
563,11
564,37
565,5
566,24
567,2
568,18
569,45
570,3
571,14
572,11
573,17
574,22
575,19
576,34
577,187
578,207
579,32
580,9
581,28
582,7
583,56
584,29
585,89
586,8
587,3
588,23
589,10
590,18
591,20
592,23
593,50
594,3
595,12
596,32
597,20
598,20
599,24
600,11
601,8
602,13
603,10
604,11
605,25
606,27
607,2
608,10
609,14
610,9
611,2
612,2
613,59
614,12
615,16
616,66
617,5
618,4
619,23
620,36
621,3
622,27
623,21
624,3
625,51
626,63
627,2
628,5
629,2
630,16
631,10
632,13
633,33
634,17
635,11
636,3
637,60
638,26
639,10
640,33
641,4
642,10
643,10
644,45
645,3
646,200
647,17
648,10
649,20
650,7
651,20
652,3
653,56
654,25
655,42
656,15
657,45
658,4
659,7
660,5
661,21
662,13
663,9
664,13
665,14
666,20
667,2
668,44
669,17
670,22
671,10
672,26
673,12
674,21
675,28
676,11
677,24
678,4
679,18
680,15
681,43
682,7
683,11
684,15
685,40
686,59
687,14
688,16
689,9
690,10
691,21
692,30
693,3
694,24
695,19
696,31
697,12
698,14
699,12
700,2
701,1
702,3
703,8
704,16
705,25
706,50
707,92
708,14
709,10
710,14
711,23
712,51
713,3
714,21
715,11
716,24
717,2
718,52
719,71
720,99
721,28
722,23
723,17
724,2
725,16
726,8
727,25
728,13
729,21
730,34
731,5
732,14
733,5
734,2
735,160
736,374
737,12
738,14
739,2
740,28
741,31
742,10
743,7
744,32
745,244
746,20
747,97
748,11
749,20
750,99
751,5
752,58
753,20
754,38
755,9
756,13
757,38
758,17
759,56
760,3
761,79
762,51
763,55
764,32
765,11
766,20
767,58
768,28
769,12
770,15
771,30
772,24
773,28
774,351
775,8
776,8
777,3
778,11
779,13
780,21
781,3
782,11
783,29
784,29
785,25
786,14
787,5
788,10
789,28
790,2
791,29
792,8
793,59
794,26
795,31
796,24
797,66
798,43
799,27
800,42
801,15
802,2
803,34
804,25
805,12
806,19
807,25
808,29
809,29
810,22
811,13
812,41
813,27
814,12
815,10
816,5
817,55
818,33
819,76
820,30
821,13
822,11
823,4
824,26
825,4
826,17
827,8
828,16
829,4
830,36
831,42
832,64
833,3
834,3
835,49
836,17
837,8
838,8
839,19
840,162
841,12
842,13
843,234
844,31
845,51
846,41
847,25
848,30
849,63
850,32
851,45
852,26
853,5
854,3
855,29
856,20
857,11
858,2
859,14
860,3
861,31
862,22
863,9
864,17
865,10
866,18
867,13
868,32
869,31
870,26
871,3
872,19
873,11
874,12
875,3
876,21
877,26
878,25
879,9
880,29
881,29
882,21
883,24
884,18
885,53
886,11
887,29
888,21
889,26
890,47
891,8
892,63
893,32
894,16
895,25
896,2
897,9
898,6
899,9
900,18
901,106
902,10
903,11
904,10
905,20
906,19
907,8
908,15
909,2
910,7
911,1
912,9
913,25
914,14
915,9
916,2
917,4
918,15
919,13
920,9
921,40
922,9
923,14
924,9
925,12
926,13
927,96
928,9
929,56
930,28
931,20
932,7
933,22
934,3
