id,predicted
0,29
1,8
2,26
3,8
4,33
5,29
6,40
7,16
8,22
9,59
10,17
11,2
12,38
13,17
14,12
15,11
16,22
17,43
18,7
19,15
20,27
21,24
22,12
23,23
24,167
25,41
26,38
27,8
28,22
29,16
30,13
31,7
32,53
33,2
34,51
35,28
36,35
37,7
38,11
39,29
40,4
41,36
42,164
43,14
44,10
45,22
46,38
47,11
48,29
49,18
50,49
51,44
52,33
53,275
54,14
55,193
56,27
57,8
58,24
59,12
60,28
61,15
62,32
63,88
64,17
65,246
66,194
67,12
68,18
69,71
70,21
71,199
72,404
73,10
74,29
75,36
76,8
77,11
78,25
79,26
80,17
81,19
82,17
83,7
84,3
85,23
86,67
87,54
88,120
89,32
90,34
91,320
92,11
93,39
94,38
95,31
96,10
97,10
98,11
99,2
100,3
101,33
102,22
103,9
104,152
105,42
106,25
107,9
108,26
109,24
110,46
111,2
112,29
113,18
114,46
115,13
116,12
117,6
118,21
119,10
120,29
121,32
122,24
123,60
124,2
125,3
126,42
127,17
128,26
129,40
130,20
131,15
132,20
133,43
134,27
135,6
136,19
137,24
138,20
139,21
140,12
141,25
142,21
143,8
144,10
145,32
146,30
147,6
148,3
149,42
150,6
151,321
152,16
153,23
154,138
155,12
156,7
157,50
158,20
159,27
160,29
161,21
162,15
163,50
164,18
165,27
166,30
167,24
168,44
169,8
170,108
171,190
172,32
173,138
174,3
175,19
176,2
177,13
178,41
179,6
180,15
181,67
182,491
183,10
184,15
185,37
186,17
187,13
188,63
189,25
190,28
191,25
192,10
193,4
194,37
195,31
196,21
197,27
198,13
199,8
200,26
201,26
202,9
203,92
204,8
205,37
206,12
207,52
208,466
209,38
210,16
211,20
212,55
213,37
214,26
215,13
216,224
217,74
218,7
219,17
220,34
221,25
222,31
223,1
224,27
225,23
226,29
227,14
228,7
229,12
230,10
231,17
232,28
233,26
234,11
235,8
236,11
237,25
238,58
239,28
240,11
241,23
242,1
243,6
244,25
245,26
246,26
247,20
248,5
249,168
250,2
251,11
252,57
253,104
254,58
255,49
256,40
257,74
258,13
259,24
260,15
261,24
262,144
263,26
264,9
265,36
266,50
267,34
268,9
269,14
270,63
271,6
272,130
273,34
274,27
275,63
276,26
277,25
278,13
279,37
280,32
281,35
282,35
283,99
284,26
285,6
286,24
287,8
288,48
289,44
290,29
291,366
292,21
293,9
294,28
295,30
296,29
297,33
298,7
299,17
300,187
301,24
302,33
303,6
304,32
305,21
306,34
307,20
308,17
309,24
310,48
311,29
312,22
313,9
314,32
315,29
316,3
317,27
318,6
319,17
320,12
321,2
322,9
323,26
324,42
325,5
326,38
327,27
328,37
329,56
330,29
331,17
332,37
333,3
334,22
335,22
336,21
337,33
338,2
339,12
340,189
341,11
342,31
343,34
344,7
345,4
346,17
347,15
348,16
349,17
350,19
351,23
352,162
353,46
354,38
355,10
356,9
357,2
358,14
359,3
360,24
361,478
362,15
363,15
364,8
365,15
366,26
367,32
368,66
369,249
370,9
371,41
372,25
373,247
374,22
375,28
376,11
377,12
378,14
379,16
380,232
381,17
382,20
383,16
384,29
385,16
386,253
387,49
388,46
389,8
390,10
391,33
392,21
393,15
394,4
395,107
396,164
397,15
398,72
399,52
400,25
401,10
402,36
403,25
404,12
405,14
406,18
407,47
408,9
409,37
410,24
411,9
412,34
413,14
414,54
415,21
416,9
417,9
418,39
419,28
420,67
421,14
422,67
423,25
424,73
425,99
426,36
427,31
428,9
429,19
430,54
431,3
432,70
433,34
434,209
435,10
436,24
437,120
438,28
439,6
440,11
441,17
442,235
443,48
444,26
445,59
446,112
447,1
448,29
449,1
450,6
451,14
452,15
453,29
454,389
455,16
456,3
457,19
458,27
459,24
460,10
461,14
462,91
463,20
464,29
465,47
466,30
467,17
468,10
469,33
470,20
471,18
472,31
473,17
474,9
475,12
476,9
477,33
478,154
479,21
480,5
481,12
482,9
483,31
484,22
485,62
486,12
487,12
488,10
489,16
490,19
491,11
492,3
493,18
494,16
495,50
496,30
497,45
498,146
499,66
500,9
501,2
502,8
503,2
504,57
505,36
506,32
507,12
508,19
509,10
510,14
511,415
512,8
513,8
514,2
515,7
516,9
517,41
518,7
519,39
520,189
521,13
522,18
523,10
524,30
525,153
526,7
527,16
528,21
529,5
530,19
531,40
532,29
533,41
534,4
535,21
536,25
537,24
538,64
539,13
540,30
541,44
542,259
543,21
544,13
545,99
546,59
547,25
548,16
549,14
550,25
551,9
552,23
553,10
554,21
555,19
556,126
557,27
558,19
559,9
560,29
561,34
562,23
563,34
564,111
565,25
566,27
567,1
568,15
569,44
570,9
571,16
572,12
573,15
574,22
575,21
576,34
577,662
578,577
579,35
580,29
581,26
582,11
583,77
584,33
585,214
586,17
587,9
588,29
589,36
590,22
591,18
592,27
593,289
594,10
595,32
596,31
597,20
598,23
599,21
600,12
601,11
602,26
603,17
604,26
605,28
606,29
607,2
608,9
609,41
610,26
611,8
612,2
613,72
614,16
615,22
616,93
617,11
618,4
619,25
620,61
621,3
622,23
623,26
624,3
625,121
626,86
627,8
628,4
629,3
630,17
631,24
632,13
633,32
634,16
635,31
636,8
637,65
638,28
639,17
640,44
641,8
642,9
643,11
644,50
645,9
646,394
647,19
648,10
649,30
650,12
651,22
652,13
653,141
654,27
655,119
656,14
657,87
658,6
659,18
660,5
661,37
662,44
663,27
664,17
665,16
666,23
667,7
668,65
669,19
670,22
671,27
672,26
673,37
674,25
675,29
676,11
677,69
678,6
679,17
680,14
681,162
682,25
683,13
684,19
685,41
686,94
687,13
688,17
689,6
690,29
691,39
692,35
693,11
694,25
695,19
696,32
697,20
698,14
699,11
700,2
701,1
702,8
703,26
704,37
705,25
706,69
707,175
708,40
709,12
710,31
711,31
712,53
713,3
714,34
715,11
716,29
717,2
718,60
719,139
720,147
721,28
722,27
723,22
724,7
725,18
726,11
727,25
728,22
729,21
730,35
731,5
732,32
733,20
734,7
735,707
736,667
737,11
738,23
739,7
740,35
741,48
742,10
743,19
744,60
745,427
746,21
747,281
748,27
749,20
750,183
751,10
752,110
753,19
754,41
755,16
756,15
757,51
758,18
759,104
760,7
761,128
762,107
763,55
764,32
765,31
766,21
767,111
768,25
769,13
770,14
771,31
772,22
773,45
774,699
775,11
776,16
777,3
778,10
779,13
780,20
781,9
782,13
783,26
784,32
785,30
786,41
787,10
788,18
789,26
790,3
791,29
792,15
793,111
794,32
795,41
796,22
797,141
798,41
799,28
800,56
801,15
802,3
803,35
804,22
805,13
806,22
807,26
808,34
809,36
810,24
811,14
812,50
813,25
814,14
815,10
816,11
817,81
818,84
819,181
820,31
821,14
822,32
823,21
824,29
825,5
826,20
827,8
828,16
829,7
830,70
831,40
832,152
833,11
834,8
835,50
836,18
837,21
838,9
839,17
840,194
841,14
842,35
843,331
844,31
845,56
846,76
847,27
848,32
849,97
850,30
851,61
852,27
853,7
854,8
855,28
856,33
857,12
858,7
859,19
860,8
861,45
862,22
863,17
864,15
865,9
866,23
867,17
868,35
869,33
870,26
871,2
872,43
873,13
874,23
875,2
876,22
877,25
878,27
879,31
880,29
881,29
882,23
883,26
884,17
885,51
886,24
887,35
888,20
889,26
890,44
891,26
892,69
893,37
894,17
895,28
896,2
897,28
898,6
899,33
900,20
901,247
902,13
903,11
904,9
905,21
906,24
907,18
908,25
909,2
910,28
911,1
912,19
913,26
914,26
915,29
916,8
917,3
918,16
919,12
920,7
921,105
922,30
923,40
924,29
925,29
926,14
927,113
928,10
929,57
930,30
931,21
932,20
933,28
934,10
935,10
936,19
937,16
938,11
939,41
940,53
941,8
942,16
943,63
944,24
945,42
946,9
947,18
948,33
949,11
950,26
951,49
952,32
953,28
954,7
955,9
956,126
957,68
958,16
959,9
960,15
961,59
962,2
963,15
964,2
965,2
966,10
967,17
968,28
969,13
970,3
971,56
972,37
973,38
974,13
975,9
976,16
977,17
978,23
979,7
980,36
981,6
982,11
983,19
984,155
985,23
986,126
987,16
988,30
989,10
990,40
991,22
992,30
993,20
994,163
995,2
996,8
997,19
998,16
999,216
1000,31
1001,12
1002,77
1003,9
1004,5
1005,29
1006,7
1007,38
1008,21
1009,17
1010,51
1011,35
1012,11
1013,8
1014,12
1015,15
1016,12
1017,30
1018,8
1019,7
1020,47
1021,13
1022,13
1023,32
1024,37
1025,15
1026,59
1027,20
1028,19
1029,22
1030,132
1031,28
1032,50
1033,33
1034,11
1035,10
1036,95
1037,38
1038,36
1039,22
1040,30
1041,12
1042,39
1043,28
1044,73
1045,18
1046,11
1047,10
1048,28
1049,48
1050,32
1051,38
1052,11
1053,42
1054,43
1055,9
1056,16
1057,26
1058,7
1059,20
1060,10
1061,59
1062,28
1063,47
1064,52
1065,7
1066,111
1067,17
1068,14
1069,67
1070,30
1071,32
1072,33
1073,9
1074,56
1075,11
1076,49
1077,18
1078,7
1079,16
1080,11
1081,19
1082,16
1083,29
1084,23
1085,93
1086,36
1087,120
1088,19
1089,17
1090,25
1091,9
1092,16
1093,72
1094,27
1095,8
1096,24
1097,11
1098,9
1099,20
1100,26
1101,332
1102,9
1103,21
1104,56
1105,2
1106,34
1107,8
1108,33
1109,14
1110,18
1111,16
1112,51
1113,18
1114,8
1115,8
1116,25
1117,25
1118,18
1119,29
1120,24
1121,14
1122,24
1123,8
1124,25
1125,9
1126,8
1127,22
1128,59
1129,3
1130,25
1131,41
1132,30
1133,5
1134,7
1135,110
1136,19
1137,12
1138,474
1139,61
1140,6
1141,12
1142,22
1143,4
1144,25
1145,17
1146,7
1147,169
1148,33
1149,44
1150,10
1151,31
1152,16
1153,68
1154,133
1155,57
1156,27
1157,33
1158,41
1159,16
1160,34
1161,3
1162,8
1163,31
1164,12
1165,19
1166,7
1167,31
1168,6
1169,18
1170,45
1171,39
1172,112
1173,74
1174,2
1175,6
1176,54
1177,131
1178,865
1179,10
1180,56
1181,25
1182,39
1183,141
1184,73
1185,21
1186,9
1187,24
1188,35
1189,9
1190,12
1191,18
1192,49
1193,23
1194,15
1195,12
1196,11
1197,24
1198,13
1199,71
1200,18
1201,50
1202,19
1203,30
1204,11
1205,21
1206,14
1207,35
1208,12
1209,2
1210,61
1211,35
1212,17
1213,27
1214,20
1215,25
1216,20
1217,10
1218,139
1219,22
1220,60
1221,137
1222,104
1223,29
1224,2
1225,27
1226,10
1227,15
1228,7
1229,48
1230,7
1231,68
1232,9
1233,11
1234,11
1235,16
1236,35
1237,21
1238,20
1239,30
1240,23
1241,35
1242,39
1243,37
1244,40
1245,32
1246,31
1247,22
1248,45
1249,29
1250,679
1251,11
1252,30
1253,31
1254,14
1255,13
1256,148
1257,13
1258,30
1259,52
1260,9
1261,34
1262,40
1263,18
1264,18
1265,13
1266,19
1267,28
1268,21
1269,75
1270,20
1271,31
1272,31
1273,371
1274,32
1275,64
1276,19
1277,6
1278,6
1279,35
1280,7
1281,32
1282,28
1283,16
1284,8
1285,365
1286,12
1287,2
1288,7
1289,60
1290,83
1291,15
1292,42
1293,6
1294,40
1295,2
1296,8
1297,25
1298,96
1299,21
1300,56
1301,23
1302,14
1303,70
1304,66
1305,13
1306,31
1307,32
1308,18
1309,30
1310,35
1311,2
1312,20
1313,79
1314,42
1315,25
1316,13
1317,24
1318,9
1319,21
1320,25
1321,66
1322,11
1323,16
1324,22
1325,74
1326,92
1327,23
1328,28
1329,60
1330,21
1331,32
1332,95
1333,20
1334,24
1335,23
1336,14
1337,31
1338,24
1339,25
1340,9
1341,67
1342,7
1343,25
1344,29
1345,7
1346,26
1347,25
1348,93
1349,63
1350,189
1351,23
1352,30
1353,29
1354,8
1355,9
1356,39
1357,36
1358,10
1359,38
1360,33
1361,10
1362,55
1363,38
1364,32
1365,9
1366,26
1367,73
1368,27
1369,11
1370,21
1371,11
1372,83
1373,16
1374,34
1375,27
1376,13
1377,35
1378,216
1379,13
1380,13
1381,23
1382,7
1383,27
1384,48
1385,9
1386,3
1387,53
1388,13
1389,27
1390,43
1391,9
1392,26
1393,10
1394,35
1395,69
1396,68
1397,34
1398,17
1399,23
1400,9
1401,24
1402,58
1403,9
1404,17
1405,49
1406,14
1407,11
1408,17
1409,17
1410,24
1411,14
1412,89
1413,28
1414,7
1415,30
1416,8
1417,7
1418,411
1419,28
1420,23
1421,17
1422,13
1423,8
1424,46
1425,18
1426,17
1427,41
1428,104
1429,1
1430,28
1431,20
1432,36
1433,208
1434,3
1435,14
1436,7
1437,20
1438,46
1439,8
1440,21
1441,12
1442,2
1443,40
1444,26
1445,29
1446,9
1447,7
1448,35
1449,18
1450,17
1451,299
1452,3
1453,22
1454,26
1455,37
1456,12
1457,13
1458,64
1459,29
1460,21
1461,24
1462,26
1463,19
1464,31
1465,46
1466,32
1467,21
1468,17
1469,8
1470,31
1471,9
1472,9
1473,37
1474,11
1475,20
1476,17
1477,8
1478,15
1479,7
1480,25
1481,35
1482,48
1483,7
1484,43
1485,12
1486,29
1487,54
1488,1
1489,1
1490,47
1491,105
1492,10
1493,18
1494,27
1495,5
1496,10
1497,28
1498,25
1499,13
1500,11
1501,7
1502,32
1503,10
1504,19
1505,419
1506,17
1507,21
1508,30
1509,30
1510,9
1511,53
1512,38
1513,16
1514,7
1515,17
1516,37
1517,31
1518,30
1519,12
1520,22
1521,3
1522,35
1523,41
1524,52
1525,31
1526,35
1527,10
1528,17
1529,32
1530,46
1531,8
1532,20
1533,3
1534,23
1535,131
1536,80
1537,28
1538,14
1539,23
1540,9
1541,51
1542,39
1543,22
1544,34
1545,24
1546,43
1547,24
1548,27
1549,37
1550,26
1551,34
1552,21
1553,7
1554,10
1555,7
1556,22
1557,54
1558,32
1559,8
1560,54
1561,2
1562,8
1563,18
1564,2
1565,4
1566,6
1567,15
1568,277
1569,39
1570,5
1571,20
1572,5
1573,26
1574,23
1575,299
1576,20
1577,24
1578,199
1579,322
1580,10
1581,27
1582,22
1583,25
1584,9
1585,29
1586,11
1587,25
1588,22
1589,28
1590,62
1591,32
1592,47
1593,8
1594,14
1595,43
1596,27
1597,121
1598,8
1599,6
1600,25
1601,8
1602,10
1603,37
1604,9
1605,23
1606,15
1607,68
1608,18
1609,2
1610,15
1611,7
1612,28
1613,22
1614,21
1615,133
1616,11
1617,38
1618,15
1619,1
1620,102
1621,47
1622,2
1623,22
1624,173
1625,30
1626,34
1627,28
1628,10
1629,9
1630,7
1631,20
1632,7
1633,109
1634,97
1635,3
1636,9
1637,22
1638,91
1639,6
1640,31
1641,21
1642,35
1643,27
1644,18
1645,4
1646,13
1647,31
1648,10
1649,15
1650,8
1651,8
1652,33
1653,31
1654,11
1655,122
1656,7
1657,15
1658,27
1659,20
1660,36
1661,19
1662,10
1663,23
1664,18
1665,25
1666,20
1667,26
1668,37
1669,21
1670,7
1671,33
1672,26
1673,23
1674,212
1675,25
1676,14
1677,63
1678,26
1679,9
1680,36
1681,37
1682,23
1683,26
1684,27
1685,10
1686,19
1687,30
1688,22
1689,20
1690,80
1691,33
1692,51
1693,10
1694,30
1695,32
1696,59
1697,27
1698,13
1699,381
1700,11
1701,31
1702,6
1703,7
1704,28
1705,6
1706,23
1707,22
1708,31
1709,12
1710,15
1711,404
1712,65
1713,10
1714,36
1715,16
1716,61
1717,59
1718,32
1719,13
1720,18
1721,26
1722,8
1723,34
1724,41
1725,23
1726,8
1727,398
1728,17
1729,40
1730,30
1731,20
1732,26
1733,3
1734,15
1735,9
1736,50
1737,20
1738,11
1739,3
1740,29
1741,36
1742,10
1743,14
1744,9
1745,7
1746,36
1747,24
1748,36
1749,27
1750,26
1751,13
1752,7
1753,9
1754,34
1755,29
1756,10
1757,61
1758,48
1759,25
1760,50
1761,8
1762,53
1763,7
1764,19
1765,27
1766,33
1767,30
1768,3
1769,31
1770,33
1771,23
1772,25
1773,23
1774,11
1775,13
1776,19
1777,23
1778,49
1779,24
1780,21
1781,19
1782,14
1783,29
1784,12
1785,7
1786,7
1787,66
1788,31
1789,22
1790,44
1791,20
1792,22
1793,15
1794,21
1795,75
1796,31
1797,24
1798,26
1799,10
1800,21
1801,31
1802,7
1803,19
1804,8
1805,30
1806,20
1807,9
1808,19
1809,12
1810,27
1811,98
1812,28
1813,42
1814,20
1815,32
1816,40
1817,6
1818,192
1819,38
1820,16
1821,23
1822,15
1823,8
1824,24
1825,19
1826,29
1827,8
1828,9
1829,28
1830,31
1831,12
1832,29
1833,8
1834,10
1835,22
1836,3
1837,24
1838,25
1839,17
1840,14
1841,15
1842,21
1843,14
1844,33
1845,29
1846,26
1847,72
1848,49
1849,37
1850,33
1851,48
1852,123
1853,96
1854,3
1855,28
1856,10
1857,23
1858,35
1859,24
1860,27
1861,16
1862,30
1863,32
1864,10
1865,47
1866,33
1867,21
1868,36
1869,17
1870,52
1871,34
1872,76
1873,45
1874,19
1875,10
1876,19
1877,30
1878,9
1879,68
1880,130
1881,17
1882,19
1883,99
1884,28
1885,22
1886,7
1887,7
1888,16
1889,68
1890,23
1891,83
1892,23
1893,18
1894,21
1895,27
1896,3
1897,62
1898,17
1899,56
1900,96
1901,9
1902,41
1903,35
1904,12
1905,2
1906,176
1907,38
1908,18
1909,26
1910,19
1911,22
1912,37
1913,13
1914,19
1915,9
1916,47
1917,49
1918,39
1919,14
1920,13
1921,132
1922,14
1923,54
1924,45
1925,17
1926,66
1927,53
1928,250
1929,23
1930,15
1931,10
1932,25
1933,35
1934,17
1935,17
1936,232
1937,26
1938,12
1939,21
1940,14
1941,35
1942,65
1943,56
1944,24
1945,18
1946,43
1947,10
1948,27
1949,30
1950,15
1951,19
1952,136
1953,16
1954,18
1955,33
1956,7
1957,15
1958,17
1959,11
1960,41
1961,13
1962,14
1963,35
1964,10
1965,9
1966,24
1967,12
1968,9
1969,21
1970,19
1971,11
1972,73
1973,9
1974,20
1975,7
1976,58
1977,20
1978,2
1979,8
1980,41
1981,8
1982,25
1983,12
1984,87
1985,24
1986,43
1987,18
1988,33
1989,16
1990,12
1991,17
1992,16
1993,68
1994,15
1995,23
1996,20
1997,12
1998,18
1999,205
2000,11
2001,17
2002,33
2003,7
2004,8
2005,51
2006,22
2007,30
2008,8
2009,27
2010,29
2011,54
2012,29
2013,55
2014,4
2015,28
2016,37
2017,68
2018,23
2019,38
2020,22
2021,40
2022,26
2023,18
2024,22
2025,27
2026,11
2027,20
2028,68
2029,12
2030,25
2031,62
2032,33
2033,64
2034,26
2035,28
2036,33
2037,34
2038,10
2039,32
2040,47
2041,23
2042,12
2043,9
2044,64
2045,2
2046,18
2047,9
2048,42
2049,63
2050,21
2051,40
2052,131
2053,12
2054,20
2055,7
2056,24
2057,39
2058,24
2059,64
2060,27
2061,56
2062,21
2063,15
2064,38
2065,28
2066,30
2067,63
2068,25
2069,6
2070,46
2071,7
2072,21
2073,23
2074,27
2075,8
2076,27
2077,30
2078,169
2079,11
2080,3
2081,47
2082,12
2083,9
2084,41
2085,22
2086,25
2087,18
2088,76
2089,20
2090,13
2091,58
2092,8
2093,37
2094,31
2095,8
2096,7
2097,7
2098,18
2099,9
2100,249
2101,1
2102,9
2103,29
2104,32
2105,24
2106,25
2107,181
2108,29
2109,8
2110,59
2111,1
2112,37
